Author,Code / Notes,Comments,Copies Ordered,Cross Reference,Date Order Fulfilled,Date Order Received,Date Payment Received,Hand,Markings,Pence,Pounds,Purchaser,Running Total,Shillings,Title,Copies Returned
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,Collets,4676,15,A Haunted House,
Virginia Woolf,,,25,,,1944-01-28 00:00:00,,,,0,6,Thin,4701,5,A Haunted House,
Virginia Woolf,,,30,,,1944-01-28 00:00:00,,,w.e.,0,7,Grant,4751,10,A Haunted House,
Virginia Woolf,,,30,,,1944-01-28 00:00:00,,,w.e.,0,7,Doulgas & Foulis,4801,10,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Blunton,4807,10,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Brown,4813,10,A Haunted House,
Virginia Woolf,,,4,,,1944-01-28 00:00:00,,,,0,1,Bauermeister,4817,0,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,McGregor,4823,10,A Haunted House,
Virginia Woolf,,,8,,,1944-01-28 00:00:00,,,,0,2,Hodges Figgis,4831,0,A Haunted House,
Virginia Woolf,,,2,,,1944-01-28 00:00:00,,,,0,0,Taylor & Colbridge,4833,10,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Central Educ.,4845,0,A Haunted House,
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,Fords,4848,15,A Haunted House,
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,Phillipson & Golden,4851,15,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Wilson,4863,0,A Haunted House,
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,Matthews,4866,15,A Haunted House,
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,Brown Maft,4869,15,A Haunted House,
Virginia Woolf,,,25,,,1944-01-28 00:00:00,,,,0,6,Smith B'ham,4894,5,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Midland Educ. B'ham,4906,0,A Haunted House,
Virginia Woolf,,,25,,,1944-01-28 00:00:00,,,,0,6,Hudson,4931,5,A Haunted House,
Virginia Woolf,,,20,,,1944-01-28 00:00:00,,,,0,5,Cornish,4951,0,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Combridge,4963,0,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Wyllies,4975,0,A Haunted House,
Virginia Woolf,,,75,,,1944-01-28 00:00:00,,,,3,14,Harrods,5050,16,A Haunted House,
Virginia Woolf,,,150,,,1944-01-28 00:00:00,,,,0,37,Simpkin,5200,10,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Sotheran,5206,10,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Princes,5218,0,A Haunted House,
Virginia Woolf,,,3,,,1944-01-28 00:00:00,,,,0,0,"Smith, Victoria Local",5221,15,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Modern Books,5227,10,A Haunted House,
Virginia Woolf,,,12,,,1944-01-28 00:00:00,,,,0,3,Quaritch,5239,0,A Haunted House,
Virginia Woolf,,,1,,,1944-01-28 00:00:00,,,,0,0,Oxf Univ Press,5240,5,A Haunted House,
Virginia Woolf,,,75,,,1944-01-28 00:00:00,,,,3,17,Woolston,5315,16,A Haunted House,
Virginia Woolf,,,50,,,1944-01-28 00:00:00,,,,6,11,Woolston,5365,17,A Haunted House,
Virginia Woolf,,,50,,,1944-01-28 00:00:00,,,,0,12,Ashew,5415,10,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Bon Marche,5421,10,A Haunted House,
Virginia Woolf,,,4,,,1944-01-28 00:00:00,,,,0,1,Owen,5425,0,A Haunted House,
Virginia Woolf,,,6,,,1944-01-28 00:00:00,,,,0,1,Lodge v. Heightool,5431,10,A Haunted House,
Virginia Woolf,,,150,,,1944-01-28 00:00:00,,,,0,37,Bumpus,5581,10,A Haunted House,
Virginia Woolf,,,75,,,1944-01-28 00:00:00,,,,0,18,Smith (Lib),5656,15,A Haunted House,
Virginia Woolf,,,150,,,1944-01-28 00:00:00,,,,0,37,Smith (Book Dept),5806,10,A Haunted House,
Virginia Woolf,,,75,,,1944-01-28 00:00:00,,,check 2112,3,17,Harrods (Lib),5881,16,A Haunted House,
Virginia Woolf,,,0,,,1944-01-28 00:00:00,,,check,0,0,(... 1606),5752,0,A Haunted House,
Virginia Woolf,,,75,,,1944-01-28 00:00:00,,,,3,17,Boots ,5827,16,A Haunted House,
Virginia Woolf,,,50,,,1944-01-28 00:00:00,,,,0,12,Heffer,5877,10,A Haunted House,
Virginia Woolf,,,0,,,1944-01-28 00:00:00,,,,0,0,Walker,5827,0,A Haunted House,
Virginia Woolf,CC,,7,,,1944-02-03 00:00:00,,,,3,1,Cargills,6259,6,A Haunted House,
Virginia Woolf,CC,,6,,,1944-02-03 00:00:00,,,,6,1,Copland,6265,2,A Haunted House,
Virginia Woolf,CC,,12,,,1944-02-03 00:00:00,,,,-,2,Gily,6277,5,A Haunted House,
Virginia Woolf,CC,,2,,,1944-02-03 00:00:00,,,,6,0,Garlick,6279,7,A Haunted House,
Virginia Woolf,CC,,1,,,1944-02-03 00:00:00,,,,9,0,Garlick,6280,3,A Haunted House,
Virginia Woolf,CC,,1,,,1944-02-03 00:00:00,,,,9,0,Garlick,6281,3,A Haunted House,
Virginia Woolf,CC,,25,,,1944-02-03 00:00:00,,,,9,4,Locham,6306,13,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-03 00:00:00,,,,3,0,Harrods,6309,11,A Haunted House,
Virginia Woolf,CC,,2,,,1944-02-03 00:00:00,,,,-,0,Smith,6311,10,A Haunted House,
Virginia Woolf,CC,,6,,,1944-02-03 00:00:00,,,,6,1,Cheshire,6317,2,A Haunted House,
Virginia Woolf,CC,,12,,,1944-02-03 00:00:00,,,,-,2,Book,6329,5,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-03 00:00:00,,,,3,0,Oxford,6332,11,A Haunted House,
Virginia Woolf,CC,,6,,,1944-02-03 00:00:00,,,,6,1,Oxford,6338,2,A Haunted House,
Virginia Woolf,CC,,4,,,1944-02-03 00:00:00,,,,-,0,Oxford,6342,15,A Haunted House,
Virginia Woolf,CC,,15,,,1944-02-03 00:00:00,,,,3,2,Pales,6357,16,A Haunted House,
Virginia Woolf,,,2,,,1944-02-03 00:00:00,,,,-,0,Rawlinson,6359,10,A Haunted House,
Virginia Woolf,,,6,,,1944-02-03 00:00:00,,,,0,1,Smith,6365,10,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-03 00:00:00,,,,13,0,Halls,6368,11,A Haunted House,
Virginia Woolf,CC,,10,,,1944-02-03 00:00:00,,,,6,1,Literature,6378,17,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-03 00:00:00,,,,3,0,Literature,6381,11,A Haunted House,
Virginia Woolf,CC,,6,,,1944-02-03 00:00:00,,,,6,1,International,6387,2,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-03 00:00:00,,,,3,0,Hollenet's,6390,11,A Haunted House,
Virginia Woolf,,,3,,,1944-02-03 00:00:00,,,,0,0,Smith,6393,15,A Haunted House,
Virginia Woolf,,,3,,,1944-02-03 00:00:00,,,,0,0,Smith,6396,15,A Haunted House,
Virginia Woolf,,,6,,,1944-02-03 00:00:00,,,,0,1,Smith,6402,10,A Haunted House,
Virginia Woolf,,,1,,,1944-02-11 00:00:00,,,,7.5,0,Browne Golem,13934,5,A Haunted House,
Virginia Woolf,,,1,,,1944-02-21 00:00:00,,,,6,0,Dilke,5892,7,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-22 00:00:00,,,,3,0,J. Black,5895,11,A Haunted House,
Virginia Woolf,2 retd,,0,,,1944-02-25 00:00:00,,,,0,0,Jones,5893,0,A Haunted House,
Virginia Woolf,CC,,4,,,1944-02-29 00:00:00,,,,-,0,Anglo. Egypt,5897,15,A Haunted House,
Virginia Woolf,CC,,2,,,1944-02-29 00:00:00,,,,6,0,Armstrong,5899,7,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-29 00:00:00,,,,3,0,Adams ,5902,11,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-29 00:00:00,,,,3,0,Avery,5905,11,A Haunted House,
Virginia Woolf,CC,,2,,,1944-02-29 00:00:00,,,,6,0,Allen,5907,7,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-29 00:00:00,,,,3,0,Bennett,5910,11,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-29 00:00:00,,,,3,0,Methodist,5913,11,A Haunted House,
Virginia Woolf,CC,,25,,,1944-02-29 00:00:00,,,,9,4,J. Black,5938,13,A Haunted House,
Virginia Woolf,,,1,,,1944-02-29 00:00:00,,,,7.5,0,Eason,5939,5,A Haunted House,
Virginia Woolf,CC,,163,,,1944-02-29 00:00:00,,,,3,30,Gordon & Gotch,6102,11,A Haunted House,
Virginia Woolf,CC,,5,,,1944-02-29 00:00:00,,,,9,0,Gordon & Gotch,6107,18,A Haunted House,
Virginia Woolf,,,1,,,1944-02-29 00:00:00,,,,7.5,0,Mowbray,6108,5,A Haunted House,
Virginia Woolf,CC,,5,,,1944-02-29 00:00:00,,,,9,0,Paul's ,6113,18,A Haunted House,
Virginia Woolf,,,12,,,1944-02-29 00:00:00,,,,-,3,Victory,6125,-,A Haunted House,
Virginia Woolf,,,25,,,1944-02-29 00:00:00,,,,-,6,Ken,6150,5,A Haunted House,
Virginia Woolf,CC,,3,,,1944-02-29 00:00:00,,,,3,0,Book Depot,6153,11,A Haunted House,
Virginia Woolf,CC,,1,,,1944-03-03 00:00:00,,,,9,0,Orr.,6413,3,A Haunted House,
Virginia Woolf,CC,,1,,,1944-03-03 00:00:00,,,,9,0,Orr.,6414,3,A Haunted House,
Virginia Woolf,CC,,1,,,1944-03-03 00:00:00,,,,9,0,Orr.,6415,3,A Haunted House,
Virginia Woolf,CC,,1,,,1944-03-03 00:00:00,,,,9,0,Orr.,6416,3,A Haunted House,
Virginia Woolf,,,3,,,1944-03-10 00:00:00,,,,0,0,Green Frog,13124,15,A Haunted House,
Virginia Woolf,CC,,1,,,1944-03-10 00:00:00,,,,9,0,J. Black,13125,3,A Haunted House,
Virginia Woolf,,,3,,,1944-03-10 00:00:00,,,,0,0,Green Frog,13128,15,A Haunted House,
Virginia Woolf,,,1,,,1944-03-10 00:00:00,,,check 243,9,0,J. Black,13129,3,A Haunted House,
Virginia Woolf,CC,,2,,,1944-03-11 00:00:00,,,,6,0,Oxford,13936,7,A Haunted House,
Virginia Woolf,CC,,2,,,1944-03-11 00:00:00,,,,6,0,Oxford  ,13938,7,A Haunted House,
Virginia Woolf,CC,,2,,,1944-03-11 00:00:00,,,,6,0,Oxford,13940,7,A Haunted House,
Virginia Woolf,CC,,6,,,1944-03-11 00:00:00,,,,6,1,Idanden,13946,2,A Haunted House,
Virginia Woolf,,,10,,,1944-03-13 00:00:00,,,,6,1,British Council,8650,17,A Haunted House,
Virginia Woolf,,,200,,,1944-03-13 00:00:00,,,,-,33,MacMillan,8850,15,A Haunted House,
Virginia Woolf,,,1,,,1944-03-15 00:00:00,,,,6,0,Johnstone,8851,7,A Haunted House,
Virginia Woolf,,,4,,,1944-03-15 00:00:00,,,,-,1,Woolf,8855,-,A Haunted House,
Virginia Woolf,,,1,,,1944-03-15 00:00:00,,,,6,0,Webber,8856,7,A Haunted House,
Virginia Woolf,,,1,,,1944-03-15 00:00:00,,,check 26,7.5,0,Kemsley,8857,5,A Haunted House,
Virginia Woolf,,,5,,,1944-03-17 00:00:00,,,check 5,0,1,Gordon & Gotch,8862,5,A Haunted House,
Virginia Woolf,CC,,25,,,1944-03-23 00:00:00,,,,9,4,Jackson,8887,13,A Haunted House,
Virginia Woolf,,,6,,,1944-03-27 00:00:00,,,,0,1,Pultency,8893,10,A Haunted House,
Virginia Woolf,,,1,,,1944-03-30 00:00:00,,,check 32,7.5,0,Brown,8894,5,A Haunted House,
Virginia Woolf,,change hand,6,,,1944-04-02 00:00:00,,,,0,1,Glen Hill,5883,10,A Haunted House,
Virginia Woolf,,,24,,,1944-04-12 00:00:00,,,,0,6,McMilland,14327,0,A Haunted House,
Virginia Woolf,,,25,,,1944-04-12 00:00:00,,,,0,6,Hudson,14352,5,A Haunted House,
Virginia Woolf,,,1,,,1944-04-12 00:00:00,,,,7.5,0,Gordon & Gotch,14353,5,A Haunted House,
Virginia Woolf,,,1,,,1944-04-12 00:00:00,,,,7.5,0,Mack & Moody,14354,5,A Haunted House,
Virginia Woolf,,,10,,,1944-04-24 00:00:00,,,,-,2,House of Books,8904,10,A Haunted House,
Virginia Woolf,,,0,,,1944-04-24 00:00:00,,,,0,0,Hatchards 1 rtd perfect,8903,0,A Haunted House,
Virginia Woolf,,,12,,,1944-05-10 00:00:00,,,,-,3,Better Books,13141,-,A Haunted House,
Virginia Woolf,,,12,,,1944-05-10 00:00:00,,,,-,3,Foyle,13153,-,A Haunted House,
Virginia Woolf,,,12,,,1944-05-10 00:00:00,,,,-,3,Oppenheim,13165,-,A Haunted House,
Virginia Woolf,,,1,,,1944-05-10 00:00:00,,,,-,0,Smith,13166,5,A Haunted House,
Virginia Woolf,,,12,,,1944-05-10 00:00:00,,,,-,3,Smith,13178,-,A Haunted House,
Virginia Woolf,,,25,,,1944-05-10 00:00:00,,,,0,6,Central  ,13203,5,A Haunted House,
Virginia Woolf,CC,,1,,,1944-05-10 00:00:00,,,,9,0,Stockford,13204,3,A Haunted House,
Virginia Woolf,,,4,,,1944-05-12 00:00:00,,,,0,1,Smith,14358,0,A Haunted House,
Virginia Woolf,,,1,,,1944-05-16 00:00:00,,,,9,0,British Council,8904,3,A Haunted House,
Virginia Woolf,,,1,,,1944-05-19 00:00:00,,,check 12 retd,6,0,Bostock,8905,7,A Haunted House,
Virginia Woolf,CC,,6,,,1944-06-03 00:00:00,,,,6,1,Modern  ,6408,2,A Haunted House,
Virginia Woolf,,,1,,,1944-06-03 00:00:00,,,,0,0,Bissett,6409,5,A Haunted House,
Virginia Woolf,CC,,1,,,1944-06-03 00:00:00,,,,9,0,Orr.,6410,3,A Haunted House,
Virginia Woolf,,,2,,,1944-06-03 00:00:00,,,,3,0,Abraham,6412,11,A Haunted House,
Virginia Woolf,CC,,4,,,1944-06-03 00:00:00,,,,0,0,Idendan,6420,15,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Jarrold,6426,10,A Haunted House,
Virginia Woolf,,,100,,,1944-06-03 00:00:00,,,,0,23,Menzies,6526,15,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Jennes,6532,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Jones & Evans,6538,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Jones. Darrs,6550,-,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Joyce,6556,10,A Haunted House,
Virginia Woolf,,,50,,,1944-06-03 00:00:00,,,,0,12,International,6606,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Hockliffe,6618,-,A Haunted House,
Virginia Woolf,,,25,,,1944-06-03 00:00:00,,,,9,5,Harrods,6643,18,A Haunted House,
Virginia Woolf,,,50,,,1944-06-03 00:00:00,,,,0,12,Hatchards,6693,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Gilbert,6699,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Gill,6705,10,A Haunted House,
Virginia Woolf,,,25,,,1944-06-03 00:00:00,,,w.e.,0,6,Georges,6730,5,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Gilbert,6745,-,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Goulden,6751,10,A Haunted House,
Virginia Woolf,,,3,,,1944-06-03 00:00:00,,,,-,0,Gilbert,6754,15,A Haunted House,
Virginia Woolf,,,1,,,1944-06-03 00:00:00,,,,-,0,Golden,6755,5,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Foyle's,6767,-,A Haunted House,
Virginia Woolf,,,25,,,1944-06-03 00:00:00,,,,-,6,Eason,6792,5,A Haunted House,
Virginia Woolf,,,4,,,1944-06-03 00:00:00,,,,-,1,Hillen,6796,-,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,C. W. S.,6802,10,A Haunted House,
Virginia Woolf,CC,,40,,,1944-06-03 00:00:00,,,,-,7,Dawson,6842,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Cornish,6848,10,A Haunted House,
Virginia Woolf,,,20,,,1944-06-03 00:00:00,,,,-,5,Combridge,6868,-,A Haunted House,
Virginia Woolf,,,3,,,1944-06-03 00:00:00,,,,-,0,Collets,6871,15,A Haunted House,
Virginia Woolf,CC,,200,,,1944-06-03 00:00:00,,,,-,37,Continental,7071,10,A Haunted House,
Virginia Woolf,,,24,,,1944-06-03 00:00:00,,,,-,6,Cornish,7095,-,A Haunted House,
Virginia Woolf,,,3,,,1944-06-03 00:00:00,,,,-,0,Bromley,7098,15,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Broadbents,7104,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Brights,7116,-,A Haunted House,
Virginia Woolf,,,2,,,1944-06-03 00:00:00,,,,0,0,J. Barid,7118,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Bucks,7124,10,A Haunted House,
Virginia Woolf,,,25,,,1944-06-03 00:00:00,,,,0,6,Chefteinham,7149,5,A Haunted House,
Virginia Woolf,,,100,,,1944-06-03 00:00:00,,,,0,23,Boots ,7249,15,A Haunted House,
Virginia Woolf,,,20,,,1944-06-03 00:00:00,,,,-,5,Andrews,7269,-,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,G. Mahoney,7275,10,A Haunted House,
Virginia Woolf,,,25,,,1944-06-03 00:00:00,,,,9,5,Menzies,7300,18,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Smith,7306,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Milne,7312,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Mawson,7324,-,A Haunted House,
Virginia Woolf,,,30,,,1944-06-03 00:00:00,,,,0,7,Marlborough,7354,10,A Haunted House,
Virginia Woolf,,,1,,,1944-06-03 00:00:00,,,,0,0,Oxford,7355,5,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,0,1,Over,7361,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Pied Piper,7373,-,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Power,7379,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Red Lion,7385,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Sotheran,7391,10,A Haunted House,
Virginia Woolf,,,2,,,1944-06-03 00:00:00,,,,-,0,Smith,7393,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Handlop,7399,10,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Smith,7405,10,A Haunted House,
Virginia Woolf,,,150,,,1944-06-03 00:00:00,,,,-,37,Bumpus,7555,10,A Haunted House,
Virginia Woolf,,,125,,,1944-06-03 00:00:00,,,,-,31,Simpkin,7680,5,A Haunted House,
Virginia Woolf,,,9,,,1944-06-03 00:00:00,,,,-,2,Sherrett & Hughes,7689,5,A Haunted House,
Virginia Woolf,,,3,,,1944-06-03 00:00:00,,,,-,0,Thompson,7692,15,A Haunted House,
Virginia Woolf,,,9,,,1944-06-03 00:00:00,,,,-,2,Whitby,7701,5,A Haunted House,
Virginia Woolf,,,175,,,1944-06-03 00:00:00,,,,3,41,Times,7876,11,A Haunted House,
Virginia Woolf,,,6,,,1944-06-03 00:00:00,,,,-,1,Jones Davis,7882,10,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Simpkins,7894,-,A Haunted House,
Virginia Woolf,,,12,,,1944-06-03 00:00:00,,,,-,3,Smith,7910,-,A Haunted House,
Virginia Woolf,,,36,,,1944-06-03 00:00:00,,,,-,9,Thames,7946,-,A Haunted House,
Virginia Woolf,,,12,,,1944-06-11 00:00:00,,,,0,3,Mawson Swan,13958,0,A Haunted House,
Virginia Woolf,,,6,,,1944-06-11 00:00:00,,,,0,1,Book Room,13964,10,A Haunted House,
Virginia Woolf,,,3,,,1944-06-12 00:00:00,,,check 121,0,0,Jarrold,14361,15,A Haunted House,
Virginia Woolf,,,6,,,1944-07-02 00:00:00,,,,0,0,Heywood Hill,5889,10,A Haunted House,
Virginia Woolf,,,3,,,1944-07-02 00:00:00,,,,0,0,Kendall Milne,5892,15,A Haunted House,
Virginia Woolf,,,1,,,1944-07-02 00:00:00,,,,6,0,Nolan,5893,7,A Haunted House,
Virginia Woolf,6 retd,,0,,,1944-07-02 00:00:00,,,,0,0,Unicorn,5893,0,A Haunted House,
Virginia Woolf,,,4,,,1944-07-03 00:00:00,,,,-,1,Pembrey,7898,-,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Smith,7952,10,A Haunted House,
Virginia Woolf,,,24,,,1944-07-03 00:00:00,,,,-,5,Menzies,7976,14,A Haunted House,
Virginia Woolf,,,18,,,1944-07-03 00:00:00,,,,-,4,Mullen,7994,10,A Haunted House,
Virginia Woolf,CC,,6,,,1944-07-03 00:00:00,,,,6,1,Roycroft,8000,2,A Haunted House,
Virginia Woolf,,,25,,,1944-07-03 00:00:00,,,,-,6,Mayne,8025,5,A Haunted House,
Virginia Woolf,,,24,,,1944-07-03 00:00:00,,,,-,6,Progressive,8049,-,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Smith,8055,10,A Haunted House,
Virginia Woolf,,,12,,,1944-07-03 00:00:00,,,,-,3,Roberts,8067,-,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Smith,8073,10,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Smith,8079,10,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Smith,8085,10,A Haunted House,
Virginia Woolf,CC,,3,,,1944-07-03 00:00:00,,,,3,0,S. P. C. K.,8088,11,A Haunted House,
Virginia Woolf,CC,,1,,,1944-07-03 00:00:00,,,,9,0,S. P. C. K.,8089,3,A Haunted House,
Virginia Woolf,CC,,1,,,1944-07-03 00:00:00,,,,9,0,W. E. G.,8090,3,A Haunted House,
Virginia Woolf,,,12,,,1944-07-03 00:00:00,,,,-,3,Sanctim,8102,-,A Haunted House,
Virginia Woolf,,,125,,,1944-07-03 00:00:00,,,,-,31,Smith,8227,5,A Haunted House,
Virginia Woolf,CC,,110,,,1944-07-03 00:00:00,,,,6,20,Simpkin,8337,12,A Haunted House,
Virginia Woolf,CC,,16,,,1944-07-03 00:00:00,,,,-,3,Spencer,8353,-,A Haunted House,
Virginia Woolf,,,20,,,1944-07-03 00:00:00,,,,-,5,Steel & Gabbott,8373,-,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Shurnhem,8379,10,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,Ward,8385,10,A Haunted House,
Virginia Woolf,CC,,10,,,1944-07-03 00:00:00,,,,6,1,Times,8395,17,A Haunted House,
Virginia Woolf,,,10,,,1944-07-03 00:00:00,,,,6,2,Argosy Sun,8405,7,A Haunted House,
Virginia Woolf,,,50,,,1944-07-03 00:00:00,,,,-,12,Askew,8455,10,A Haunted House,
Virginia Woolf,,,18,,,1944-07-03 00:00:00,,,,-,4,Combridge,8473,10,A Haunted House,
Virginia Woolf,,,12,,,1944-07-03 00:00:00,,,,-,3,G. P. C. K.,8485,-,A Haunted House,
Virginia Woolf,,,6,,,1944-07-03 00:00:00,,,,-,1,G. P. C. K.,8491,10,A Haunted House,
Virginia Woolf,,,1,,,1944-07-03 00:00:00,,,,-,0,Smith,8492,5,A Haunted House,
Virginia Woolf,,,3,,,1944-07-03 00:00:00,,,,-,0,Smith,8495,15,A Haunted House,
Virginia Woolf,,,2,,,1944-07-03 00:00:00,,,,-,0,Williams,8497,10,A Haunted House,
Virginia Woolf,,,1,,,1944-07-11 00:00:00,,,,7.5,0,Cape,13965,5,A Haunted House,
Virginia Woolf,,,12,,,1944-07-11 00:00:00,,,,0,3,Calmore,13977,0,A Haunted House,
Virginia Woolf,,,12,,,1944-07-11 00:00:00,,,,0,3,Heldane,13989,0,A Haunted House,
Virginia Woolf,,,6,,,1944-07-12 00:00:00,,,,0,1,Mack & Moody,14367,10,A Haunted House,
Virginia Woolf,,,1,,,1944-07-12 00:00:00,,,,7.5,0,Bardsley J. A. ,14368,5,A Haunted House,
Virginia Woolf,,,1,,,1944-08-02 00:00:00,,,,-,0,Lehmann,5894,5,A Haunted House,
Virginia Woolf,CC,change hand,12,,,1944-08-03 00:00:00,,,,-,2,Stapleton,8509,5,A Haunted House,
Virginia Woolf,,,3,,,1944-08-03 00:00:00,,,,-,0,W. H. Smith,8512,15,A Haunted House,
Virginia Woolf,CC,,6,,,1944-08-03 00:00:00,,,,6,1,Queensland,8518,2,A Haunted House,
Virginia Woolf,CC,,2,,,1944-08-03 00:00:00,,,,6,0,Seward,8520,7,A Haunted House,
Virginia Woolf,,,1,,,1944-08-03 00:00:00,,,,7.5,0,Faber & Faber,8521,5,A Haunted House,
Virginia Woolf,,,3,,,1944-08-03 00:00:00,,,,-,0,Chris,8524,15,A Haunted House,
Virginia Woolf,CC,,25,,,1944-08-03 00:00:00,,,,9,4,Spencer,8549,13,A Haunted House,
Virginia Woolf,CC,,3,,,1944-08-03 00:00:00,,,,3,0,Robinsons,8552,11,A Haunted House,
Virginia Woolf,CC,,2,,,1944-08-03 00:00:00,,,,6,0,Swain,8554,7,A Haunted House,
Virginia Woolf,,,25,,,1944-08-03 00:00:00,,,,-,1,Transatlantic Arts,8579,5,A Haunted House,
Virginia Woolf,CC,,3,,,1944-08-03 00:00:00,,,,3,0,Thomson,8582,11,A Haunted House,
Virginia Woolf,CC,,12,,,1944-08-03 00:00:00,,,,-,0,Webber,8594,25,A Haunted House,
Virginia Woolf,CC,,3,,,1944-08-03 00:00:00,,,,3,0,Univeristas,8597,11,A Haunted House,
Virginia Woolf,CC,,1,,,1944-08-03 00:00:00,,,,9,0,York Penny,8598,3,A Haunted House,
Virginia Woolf,,,0,,,1944-08-03 00:00:00,,,,0,0,6745,8597,0,A Haunted House,
Virginia Woolf,,,31,,,1944-08-03 00:00:00,,,,3,5,British,8628,16,A Haunted House,
Virginia Woolf,,,0,,,1944-08-03 00:00:00,,,,0,0,McGills,8600,0,A Haunted House,
Virginia Woolf,,,12,,,1944-08-12 00:00:00,,,,0,3,S. P. C. K. ,14380,0,A Haunted House,
